source_id,galactic_longitude,galactic_latitude,visual_magnitude,parallax
3.37069E+13,176.4743181,-48.47891775,18.580967,1.746432631
3.37112E+13,176.4732588,-48.48010926,14.064689,1.617678627
3.37799E+13,176.459427,-48.48777899,14.988769,0.870282576
3.39131E+13,176.4117289,-48.52305782,18.53254,0.296707983
3.39131E+13,176.4145599,-48.5187134,18.624502,0.829360819
3.41536E+13,176.349786,-48.59641396,19.632986,1.806557591
3.4291E+13,176.3586567,-48.5589833,19.160978,7.836522356
3.43254E+13,176.3495486,-48.54685267,20.538923,0.679071034
3.43597E+13,176.3350151,-48.59663241,19.583107,2.397605529
3.43597E+13,176.334267,-48.59027104,20.318384,5.186104186
3.46389E+13,176.3762016,-48.53274237,17.06949,0.286087219
3.49095E+13,176.3304662,-48.53485614,19.03404,0.605363144
3.50169E+13,176.3204128,-48.51713976,15.985419,0.698865051
3.51157E+13,176.3195325,-48.50375679,18.863981,0.53720175
3.515E+13,176.3132122,-48.48967129,19.136843,0.527752956
3.5223E+13,177.0054002,-48.41449446,16.004587,1.533319756
3.52875E+13,176.9824951,-48.42538099,16.948803,0.379649832
3.52917E+13,176.9849611,-48.42460609,14.024188,3.037289281
3.53948E+13,176.984855,-48.41304632,15.0701475,1.803890915
3.54249E+13,176.9668864,-48.40035473,17.671406,0.523074543
3.54593E+13,176.9451026,-48.43981712,20.768923,3.105376586
3.5528E+13,176.9358757,-48.43784731,20.596453,0.064299181
3.55323E+13,176.9202846,-48.43878848,20.066301,0.297636876
3.55967E+13,176.9593103,-48.40632577,12.701134,1.221710588
3.56353E+13,176.9461883,-48.4009841,20.303537,0.304350903
3.56654E+13,176.9347286,-48.41318749,17.973574,0.51410014
3.57728E+13,177.0026206,-48.36622565,16.384365,0.644519031
3.58415E+13,176.9694203,-48.36881531,19.942554,2.335300722
3.60777E+13,176.9386138,-48.37695394,17.88927,1.655966765
3.62152E+13,176.9448924,-48.35316562,19.376602,0.908013703
3.62495E+13,176.9359405,-48.33608971,19.112478,0.243450409
3.62839E+13,176.9051899,-48.44420593,17.750437,1.56721612
3.63569E+13,176.8785554,-48.45046925,16.479822,1.51298609
3.65588E+13,176.8730865,-48.44914129,18.080471,2.530491494
3.65931E+13,176.8728176,-48.42494395,18.39188,0.393403571
3.66661E+13,176.8467652,-48.43850351,17.33167,0.861969234
3.67993E+13,176.8437038,-48.40667706,19.073906,1.243618119
3.68036E+13,176.837265,-48.4019425,20.61454,2.153136538
3.68036E+13,176.8523644,-48.40866874,15.909903,0.463870227
3.68336E+13,176.918187,-48.38384112,19.239742,0.427453881
3.71429E+13,176.8692713,-48.37619155,19.863796,0.734903665
3.71429E+13,176.8659713,-48.36909588,19.766876,2.485127626
3.72116E+13,176.8472817,-48.37561281,19.220217,0.000150076
3.72116E+13,176.8597762,-48.37917678,20.402843,5.068989097
3.7319E+13,176.8479076,-48.35827224,13.810619,1.427621732
3.74865E+13,176.9837578,-48.30920983,18.692009,0.452568219
3.7727E+13,176.9467543,-48.32877588,19.061546,0.628425797
3.79718E+13,177.0144683,-48.24453726,14.178606,1.116465334
3.80706E+13,177.0196506,-48.22859961,17.18354,2.301186292
3.81737E+13,177.0027153,-48.2176234,17.535912,1.634392837
3.82424E+13,176.9783387,-48.25103252,18.338367,0.749544593
3.83498E+13,176.9788493,-48.23587783,15.268802,2.114796372
3.84485E+13,176.9595509,-48.2254059,18.313862,0.02674952
3.85903E+13,176.9024909,-48.30700109,15.113282,1.395166593
3.86547E+13,176.927936,-48.28107826,19.79961,1.492095971
3.86934E+13,176.8959831,-48.29456846,13.818121,1.115892335
3.86934E+13,176.8966981,-48.29630095,13.598927,1.102377793
3.87277E+13,176.8950265,-48.28716346,20.147547,0.256481039
3.87964E+13,176.8875157,-48.31551976,16.44632,0.964358915
3.88308E+13,176.8631633,-48.32907078,15.471488,0.892877525
3.89296E+13,176.8729802,-48.29338464,18.962519,0.316939886
3.91357E+13,176.9012697,-48.25922922,20.536264,2.174142815
3.92732E+13,176.8971474,-48.2273865,20.558073,1.507191617
3.95137E+13,176.8703201,-48.24918348,19.56352,0.952157353
3.96898E+13,176.8053838,-48.42785319,17.083694,2.04604255
3.97542E+13,176.831896,-48.39809618,19.119204,0.759371742
3.99947E+13,176.7909027,-48.4253364,20.093042,1.165504481
4.00635E+13,176.7608701,-48.42894177,20.024767,7.779464887
4.02395E+13,176.8025052,-48.38093537,17.596016,1.497714948
4.02696E+13,176.8280882,-48.36133068,20.818598,0.338063679
4.03083E+13,176.8309181,-48.3483517,16.245092,3.962342714
4.03383E+13,176.8108808,-48.35855488,19.166273,0.734203133
4.05101E+13,176.7646943,-48.38466734,19.034195,0.862712244
4.05101E+13,176.7648514,-48.38339184,19.32396,0.126455355
4.05445E+13,176.7776225,-48.36950946,19.539751,0.148268422
4.05445E+13,176.795615,-48.35645441,17.455889,0.48519812
4.05445E+13,176.7790262,-48.36617111,18.445848,1.158541861
4.06132E+13,176.7579714,-48.3593878,17.834187,0.53359457
4.06132E+13,176.7651904,-48.35958687,20.3395,1.551097548
4.06819E+13,176.737889,-48.45150996,17.034966,0.697798016
4.06819E+13,176.7379922,-48.44664056,18.641748,0.132378601
4.09912E+13,176.6874888,-48.44155699,20.02306,2.08876827
4.10255E+13,176.6667709,-48.45273339,20.518858,1.241803024
4.10255E+13,176.6606083,-48.45405033,20.583757,1.441850613
4.10599E+13,176.6794972,-48.44425532,20.151407,1.504634183
4.10642E+13,176.673419,-48.44868864,14.157319,1.580584217
4.10985E+13,176.6990963,-48.426131,16.464996,1.739884733
4.11286E+13,176.6894185,-48.4144262,20.600567,0.799100445
4.12317E+13,176.750825,-48.39838635,18.91684,2.241914976
4.1266E+13,176.7468541,-48.37692726,20.461807,0.120113932
4.13391E+13,176.7195261,-48.38977405,16.968325,0.408078749
4.14378E+13,176.7128538,-48.37371069,19.87022,0.422811518
4.14421E+13,176.7158144,-48.36165733,16.10282,0.981227122
4.14765E+13,176.7269389,-48.35462911,15.17705,1.538043135
4.15409E+13,176.7070844,-48.37973901,19.443836,2.880221688
4.17514E+13,176.6815575,-48.3512611,16.815907,2.529548852
4.17514E+13,176.6721007,-48.35433595,17.748514,0.51224386
4.17814E+13,176.8435708,-48.32668059,19.907152,2.040678939
4.18502E+13,176.8169631,-48.33490794,19.841108,4.834408281
4.18888E+13,176.8035863,-48.31633439,16.967274,0.781378764
4.18888E+13,176.8147553,-48.32125706,16.459179,11.02852376
4.19876E+13,176.8168867,-48.29836474,18.805882,0.985558191
4.20606E+13,176.7855292,-48.33180947,19.835455,0.563661625
4.2125E+13,176.7649221,-48.34140135,18.760557,1.137951235
4.21594E+13,176.770399,-48.32105622,18.974506,0.745985407
4.22281E+13,176.7973423,-48.29776845,17.168264,0.478804377
4.23355E+13,176.8427121,-48.27648939,13.546184,1.696934687
4.24042E+13,176.8060577,-48.28245475,16.36841,1.90260357
4.25374E+13,176.8131319,-48.25011753,19.26511,0.600504906
4.25717E+13,176.8135241,-48.23256227,19.386051,0.261034169
4.25717E+13,176.8221145,-48.22673487,20.094763,0.718235203
4.2576E+13,176.8127135,-48.23774322,17.919867,0.997738028
4.26061E+13,176.7850956,-48.28099266,20.74829,0.460514534
4.27135E+13,176.7673072,-48.27037927,18.744904,1.797377375
4.27135E+13,176.7800555,-48.26667101,15.353536,1.28269846
4.28466E+13,176.7723519,-48.24178814,19.30837,1.689407861
4.28852E+13,176.7400199,-48.33998801,20.621212,2.059151257
4.29153E+13,176.7515664,-48.31904047,17.39771,0.657450097
4.29196E+13,176.7466185,-48.32099831,12.505317,2.40495227
4.31945E+13,176.6951045,-48.32236362,16.433006,0.761687491
4.32288E+13,176.690487,-48.33930821,20.201565,1.238248574
4.32589E+13,176.6897398,-48.33044726,19.102032,2.539734131
4.33276E+13,176.7113166,-48.29548588,19.195637,0.829853408
4.33319E+13,176.7119882,-48.3007494,16.474705,1.448833049
4.33319E+13,176.7036129,-48.29363711,15.592554,1.152063062
4.33663E+13,176.6836025,-48.31496017,13.071418,2.137665925
4.36412E+13,176.7429666,-48.25823536,14.029673,0.953184772
4.37099E+13,176.708363,-48.27793659,19.50691,1.775247827
4.39117E+13,176.6990777,-48.25770528,20.193169,0.764583072
4.43584E+13,176.9453124,-48.19621939,9.365663,9.558267252
4.43627E+13,176.9515169,-48.1945139,15.159739,9.547124803
4.43627E+13,176.954017,-48.19486521,14.988282,1.087309918
4.43971E+13,176.9862973,-48.17611552,20.580498,2.253251427
4.44615E+13,176.9454107,-48.18355904,19.628525,0.742267206
4.44658E+13,176.9564835,-48.17806922,18.201529,0.555003848
4.44658E+13,176.9562894,-48.17829114,18.383295,0.835415795
4.44959E+13,176.9565071,-48.16142069,20.519178,0.394761466
4.45302E+13,177.0188399,-48.15563187,20.150564,0.555197042
4.45989E+13,177.0089553,-48.15291107,19.366728,1.175798917
4.48738E+13,176.9557446,-48.15315728,18.720655,0.701664799
4.48781E+13,176.9608068,-48.14923363,16.674149,0.413534118
4.49082E+13,176.9690032,-48.13074291,19.982758,0.439558989
4.51186E+13,176.9299537,-48.19972093,16.380579,0.737865222
4.51874E+13,176.911196,-48.19321488,17.038551,0.931425756
4.52217E+13,176.9274364,-48.17696794,15.652733,0.427670212
4.52518E+13,176.9403642,-48.16706891,19.604458,0.045105137
4.53205E+13,176.9166525,-48.16435583,17.858206,1.826206034
4.53248E+13,176.9166952,-48.17169911,12.841108,2.477827556
4.53248E+13,176.9091884,-48.17566691,14.0167055,1.706848715
4.53892E+13,176.8787792,-48.20667385,19.413044,0.426912396
4.5561E+13,176.8654484,-48.19392836,19.313555,0.955296172
4.56297E+13,176.936255,-48.16045075,19.12002,0.792183192
4.56297E+13,176.9452972,-48.1532416,17.503365,3.504228414
4.56641E+13,176.945256,-48.1430616,11.605029,2.48700461
4.56684E+13,176.9305607,-48.13835079,13.708774,1.258681327
4.57328E+13,176.9105113,-48.14295637,19.653677,0.70269217
4.58058E+13,176.9369734,-48.11060058,16.611994,0.463714096
4.6042E+13,176.9047132,-48.13188257,18.853064,0.533171454
4.60463E+13,176.8881967,-48.12583996,15.94292,1.465122663
4.61108E+13,176.8831595,-48.12532059,19.583765,0.706516477
4.61151E+13,176.8672785,-48.12332181,15.619401,1.804300143
4.62482E+13,177.0026557,-48.09532362,19.816162,0.225976532
4.64243E+13,177.005835,-48.0519842,20.460926,0.77567331
4.65574E+13,176.9717243,-48.07363688,18.108578,1.139472101
4.66262E+13,176.9922316,-48.04622626,20.492662,1.302931814
4.66605E+13,176.9623481,-48.06242784,18.297659,0.156930882
4.66648E+13,176.9722329,-48.06401847,15.600054,0.774000203
4.67636E+13,177.0425629,-48.02373781,19.93179,2.495183808
4.6798E+13,177.0038083,-48.03118423,18.638777,1.102026721
4.68023E+13,177.0154818,-48.03835615,17.673578,0.389731889
4.68323E+13,177.0023824,-48.01734634,19.188427,1.088013768
4.69698E+13,177.0109895,-47.99728379,19.684032,0.890046073
4.69741E+13,177.013968,-47.99686528,16.023127,1.760945541
4.70385E+13,176.9862768,-48.02042091,19.339094,1.312575963
4.70385E+13,176.9801556,-48.02221681,17.894636,1.234556948
4.72446E+13,176.9794863,-47.98753662,20.069288,1.54296603
4.72833E+13,176.9496545,-48.10268979,16.606236,0.506247357
4.74164E+13,176.9378588,-48.06967493,17.298481,0.370967701
4.76226E+13,176.8705213,-48.10390501,19.12058,0.607496246
4.76956E+13,176.8924194,-48.06800946,20.712004,1.359077151
4.80349E+13,176.9339582,-48.01286091,20.539629,1.995431545
4.81423E+13,176.8956516,-48.03482811,15.786614,0.983627582
4.83442E+13,176.8819968,-47.99841405,16.35324,0.703345444
4.83484E+13,176.881776,-47.9977311,13.968885,0.965817083
4.8589E+13,176.8284662,-48.19093455,16.591154,0.111731541
4.86877E+13,176.7987273,-48.20261237,18.2272,0.601615862
4.87565E+13,176.7817044,-48.2133037,20.04532,3.05825046
4.89669E+13,176.8591376,-48.13992199,16.84122,0.422556602
4.90013E+13,176.8194204,-48.16853931,13.874384,0.948748191
4.90657E+13,176.8537381,-48.13119341,18.964169,0.850464509
4.91344E+13,176.8266665,-48.12970325,17.188951,2.610571978
4.91344E+13,176.8216645,-48.13960962,20.15645,0.055278056
4.92418E+13,176.806078,-48.14654569,20.45118,0.840794367
4.92762E+13,176.7910399,-48.16353103,20.147608,1.55000685
4.94136E+13,176.7819067,-48.13049159,14.710934,1.190091341
4.94437E+13,176.7949743,-48.1208264,20.106182,0.488058332
4.94437E+13,176.7797278,-48.11880586,20.224548,1.356396812
4.9478E+13,176.7644874,-48.21716651,19.402304,1.321159593
4.95467E+13,176.7351946,-48.2215818,20.243223,1.388751966
4.96155E+13,176.7554413,-48.19364,18.614435,5.908074983
4.96541E+13,176.7709059,-48.17238306,17.658398,1.698290772
4.96842E+13,176.7359027,-48.19663548,17.543238,0.485602222
4.97185E+13,176.7320007,-48.18133115,13.886011,2.013955106
4.97529E+13,176.7074832,-48.22841159,18.755571,3.085898692
4.97572E+13,176.7185367,-48.23247967,20.085651,1.336494996
4.99247E+13,176.716555,-48.18223787,19.010681,1.102888624
5.00278E+13,176.7526507,-48.1736243,20.633036,0.623374296
5.00664E+13,176.773881,-48.1476181,15.519204,0.763756264
5.02339E+13,176.7431996,-48.13499708,18.25791,0.322022886
5.02382E+13,176.7439655,-48.14317825,19.575914,0.943045896
5.02683E+13,176.7474096,-48.11670077,18.872044,0.812740956
5.03413E+13,176.7177088,-48.15168439,19.826857,0.165475173
5.04057E+13,176.7063606,-48.15179446,19.559546,2.365255508
5.07193E+13,176.8529004,-48.07699094,16.676012,2.963311965
5.08567E+13,176.8047772,-48.10979919,20.538124,2.652054965
5.09555E+13,176.7907896,-48.09229273,18.872541,3.7651255
5.11273E+13,176.8571332,-48.04660078,20.415436,0.772775633
5.12647E+13,176.8684176,-48.00947794,19.580296,0.307302096
5.12991E+13,176.8568461,-47.9983874,15.770729,0.560341108
5.13721E+13,176.8340854,-48.00601939,15.110422,0.48000015
5.13721E+13,176.8451789,-48.00899609,15.874609,0.992780939
5.14022E+13,176.8092012,-48.05450054,20.819475,1.921471215
5.14065E+13,176.8073813,-48.0518409,17.436869,0.455008318
5.14065E+13,176.8287655,-48.03984633,17.682358,0.461848269
5.14365E+13,176.8294886,-48.03643923,19.030657,1.042944213
5.16427E+13,176.7901142,-48.00410571,20.38888,0.901091822
5.1647E+13,176.801956,-48.00312865,14.570078,2.95565757
5.1677E+13,176.7595191,-48.1092103,19.061728,0.938049684
5.17114E+13,176.7609583,-48.10045599,19.318026,0.920972253
5.17458E+13,176.739677,-48.11295182,17.21571,0.774753269
5.17501E+13,176.7399644,-48.11151998,11.344228,5.03633128
5.19863E+13,176.7270369,-48.09241541,19.30947,0.648022331
5.19863E+13,176.7298955,-48.09325821,20.127075,0.77842111
5.20894E+13,176.721788,-48.07892904,20.220459,0.668925459
5.20937E+13,176.7365279,-48.08850637,14.716346,0.957222687
5.21237E+13,176.7376388,-48.07325497,18.746649,0.463734078
5.21581E+13,176.7058078,-48.08077278,18.48129,2.332288458
5.21624E+13,176.7018048,-48.08333875,16.750673,1.640997868
5.22612E+13,176.7690438,-48.03853909,18.921694,0.965972475
5.22612E+13,176.7697228,-48.03787715,19.771595,1.293001721
5.22998E+13,176.7580947,-48.04491047,20.501945,1.045456562
5.24673E+13,176.7575008,-48.01577953,20.44222,2.272932186
5.26048E+13,176.7119448,-48.03878641,19.086443,0.169513338
5.28109E+13,176.6491566,-48.44334086,20.196146,0.77500654
5.28453E+13,176.6298725,-48.4647344,19.115618,0.642831314
5.28453E+13,176.6316644,-48.46029755,18.535498,3.338922168
5.2914E+13,176.6462815,-48.43513202,18.968246,0.382844214
5.29484E+13,176.655406,-48.4176384,18.886944,1.146516193
5.30171E+13,176.6283501,-48.41486887,18.129602,0.768506893
5.3292E+13,176.5871302,-48.41322352,20.729269,1.655491353
5.3292E+13,176.5852549,-48.41677423,20.500868,1.506641377
5.32962E+13,176.5915279,-48.42447596,19.558788,0.81670448
5.33263E+13,176.6587018,-48.40291691,17.694605,0.410419623
5.3395E+13,176.6353159,-48.39589503,16.68364,2.491499148
5.34294E+13,176.6310751,-48.38964479,19.86887,1.751175985
5.37043E+13,176.6022774,-48.38503053,19.543787,0.426860574
5.37043E+13,176.5910839,-48.39526007,20.133007,1.644209273
5.37386E+13,176.6185722,-48.3758231,19.93741,0.6705001
5.37773E+13,176.6089078,-48.36239102,16.408194,0.272667703
5.38417E+13,176.5959564,-48.36663145,18.955885,1.480328138
5.38417E+13,176.6010109,-48.3560367,18.870535,1.975401471
5.39104E+13,176.5725289,-48.44869917,18.578728,0.48621293
5.39104E+13,176.5664089,-48.45638697,20.177351,0.983872311
5.39791E+13,176.5494851,-48.45525935,19.042664,2.456923788
5.39834E+13,176.5528803,-48.44556624,14.56304,0.934464637
5.40479E+13,176.5622565,-48.41938865,18.871185,3.347316421
5.40479E+13,176.5771342,-48.42275901,20.244148,1.404027924
5.41552E+13,176.5236288,-48.46946043,15.109212,3.752694816
5.41853E+13,176.5105605,-48.44746488,17.145893,0.029561827
5.42197E+13,176.5062696,-48.4719362,19.730867,1.484994515
5.42197E+13,176.5086513,-48.46297152,20.599304,0.490471589
5.4224E+13,176.495226,-48.47163851,19.721329,1.38465001
5.4254E+13,176.5086785,-48.45419441,19.210737,0.312354622
5.42583E+13,176.4976935,-48.45250885,16.012856,1.624206532
5.45289E+13,176.5532166,-48.39935143,18.86396,0.47741019
5.45332E+13,176.5564723,-48.39187593,18.795975,1.361275783
5.45633E+13,176.5689862,-48.38448697,19.463701,2.861323643
5.45633E+13,176.5709453,-48.37590861,20.765478,0.58030296
5.46663E+13,176.559049,-48.36842072,19.104795,0.77973613
5.46663E+13,176.5516014,-48.360004,19.907444,1.204361892
5.46663E+13,176.543489,-48.3587421,20.718895,0.62221681
5.47351E+13,176.535933,-48.38924137,19.555046,0.474663281
5.47351E+13,176.5167487,-48.40216555,19.68499,0.674144864
5.47737E+13,176.5083992,-48.41507481,17.114788,2.318799715
5.48038E+13,176.501298,-48.39590844,16.27964,1.196545413
5.5083E+13,176.6366657,-48.33263474,16.241825,1.291639273
5.51173E+13,176.6533432,-48.31165446,15.052021,2.249110653
5.52505E+13,176.6146014,-48.34806747,20.223545,0.900293546
5.52548E+13,176.6103707,-48.34415361,16.876928,0.784079283
5.55296E+13,176.668007,-48.29004601,18.20594,2.97689149
5.56327E+13,176.6403048,-48.27516297,17.034092,0.42276532
5.57014E+13,176.6806337,-48.24038698,15.584697,0.705622107
5.57358E+13,176.6584566,-48.25151539,13.720588,1.50662142
5.57659E+13,176.6528881,-48.24384433,19.284218,0.685814145
5.58346E+13,176.6167671,-48.28212092,17.048704,0.398514132
5.59076E+13,176.5989305,-48.27685214,15.764267,2.407193283
5.60751E+13,176.5677759,-48.34585898,17.877436,0.308666849
5.61095E+13,176.578461,-48.32975944,19.002207,2.579415039
5.61825E+13,176.5486595,-48.33449343,13.8248,1.577586095
5.62469E+13,176.575323,-48.30624753,19.4025,0.77285666
5.62813E+13,176.5638285,-48.31757345,19.20813,0.368729709
5.62813E+13,176.5507566,-48.31566262,19.25686,1.096485337
5.63886E+13,176.5338316,-48.33764757,18.059864,0.612430372
5.63886E+13,176.5350332,-48.33817683,20.10324,0.977266614
5.64531E+13,176.5119671,-48.34551862,20.298649,0.338659517
5.65948E+13,176.5169842,-48.31616324,16.318497,0.573460325
5.67322E+13,176.5701335,-48.27528531,13.948764,2.572211944
5.67966E+13,176.5787882,-48.25029306,19.375805,0.316610802
5.68009E+13,176.5848995,-48.25544739,15.82886,1.17619624
5.69341E+13,176.543798,-48.27283058,20.933372,6.325635196
5.69384E+13,176.5471209,-48.28644825,18.33612,0.472390637
5.69684E+13,176.5252855,-48.29712597,18.518803,2.650976644
5.69727E+13,176.5189936,-48.29347022,20.46535,1.181788962
5.70415E+13,176.5352925,-48.26148589,19.09863,1.986335523
5.72433E+13,176.4597779,-48.47535327,18.625317,2.544664594
5.72433E+13,176.4523631,-48.47287206,18.556835,2.443742536
5.72777E+13,176.4465687,-48.45262283,18.469536,1.102201425
5.73851E+13,176.4550044,-48.44451174,14.445218,2.243069408
5.74151E+13,176.4547805,-48.43371334,18.982157,0.998800767
5.75526E+13,176.4153644,-48.45696945,20.362383,1.567384675
5.78661E+13,176.4919577,-48.38742607,15.686525,0.458006722
5.78962E+13,176.4957397,-48.37137161,18.212292,1.558387295
5.78962E+13,176.4910752,-48.36927144,19.701456,1.289956536
5.79992E+13,176.4415082,-48.41882336,19.91171,2.350742576
5.83772E+13,176.3714016,-48.45540495,19.868444,1.016705512
5.84459E+13,176.3961332,-48.42691796,19.867075,0.028730946
5.86521E+13,176.3291878,-48.46503109,17.772724,0.364419713
5.86564E+13,176.3327317,-48.4580788,17.999746,2.218630729
5.87594E+13,176.3275027,-48.44872889,18.026735,0.078143612
5.88282E+13,176.3920054,-48.42208607,19.94822,1.04025705
5.88926E+13,176.365602,-48.42619552,19.139742,0.4446505
5.89613E+13,176.4030386,-48.39278588,20.50984,1.578083694
5.89613E+13,176.4004782,-48.38986383,19.429998,0.529047777
5.89957E+13,176.4078462,-48.37383375,18.478868,0.072374531
5.90644E+13,176.3708109,-48.3786974,19.552992,0.675950145
5.91331E+13,176.3440061,-48.41084289,20.150774,0.139473648
5.92061E+13,176.3350787,-48.40585316,20.179768,0.847719873
5.92362E+13,176.3574015,-48.38452123,19.812527,0.348131915
5.92362E+13,176.3528804,-48.38673306,17.599262,3.312836956
5.92705E+13,176.3564079,-48.38034606,18.018013,0.248628768
5.92705E+13,176.3677825,-48.3698395,15.909583,3.104434802
5.92705E+13,176.3505946,-48.37433956,18.248035,2.728669837
5.9408E+13,176.4983105,-48.34146284,18.41554,0.507175013
5.9481E+13,176.4731987,-48.33988883,15.611842,0.327320721
5.95111E+13,176.4825994,-48.32696837,18.8544,0.753046434
5.95111E+13,176.4977416,-48.32952577,20.143974,0.724742004
5.96141E+13,176.4717944,-48.30938235,19.831984,0.850649027
5.96184E+13,176.4759536,-48.3164496,19.062483,2.937204362
5.98547E+13,176.4255265,-48.33685499,15.274554,0.787528201
5.9859E+13,176.4330671,-48.32738653,16.96923,8.633099369
5.99577E+13,176.5024638,-48.28350548,17.903605,0.107902103
6.00265E+13,176.4738577,-48.27729453,18.74054,0.832480011
6.02369E+13,176.4560166,-48.28388958,17.960655,1.250401496
6.04087E+13,176.4362216,-48.27443976,18.87765,1.478681334
6.04731E+13,176.3974559,-48.3656597,20.10757,0.27832133
6.04731E+13,176.4021937,-48.36108798,18.36766,0.156632298
6.04731E+13,176.4030291,-48.35643677,20.36377,0.418735008
6.05762E+13,176.3773853,-48.34147415,18.99956,0.192114061
6.06449E+13,176.4125712,-48.31792228,19.815351,0.480213658
6.06449E+13,176.4100884,-48.31900763,20.577187,0.977937167
6.06449E+13,176.4144742,-48.30936157,20.484858,1.375529869
6.06793E+13,176.3805141,-48.33892191,18.105133,0.546221581
6.0748E+13,176.353456,-48.36747256,16.659084,0.567134213
6.07523E+13,176.3662547,-48.35891727,20.59073,0.608191
6.09885E+13,176.3479858,-48.32098262,18.434381,0.114724884
6.10916E+13,176.396691,-48.29737319,20.323095,0.584927117
6.10916E+13,176.3809671,-48.30237464,20.385141,2.872801396
6.12634E+13,176.390866,-48.26419848,20.225803,1.57612275
6.13665E+13,176.3450144,-48.30085429,17.670776,0.318570278
6.14009E+13,176.3357806,-48.29077178,18.649126,1.558397002
6.14352E+13,176.3687891,-48.27350113,20.255953,1.207276298
6.17101E+13,176.6708319,-48.20339831,20.565454,0.896745788
6.17445E+13,176.6784879,-48.19026756,19.05881,0.811860994
6.20193E+13,176.6325944,-48.19304787,20.350327,3.204920712
6.2058E+13,176.6046327,-48.20827359,14.422816,1.511962009
6.22255E+13,176.6515408,-48.16016841,20.009207,0.447143009
6.22942E+13,176.6729264,-48.13411154,18.173204,1.852155092
6.22985E+13,176.6722443,-48.12936996,15.916855,0.845000794
6.23286E+13,176.6617202,-48.13838773,20.193493,0.221230312
6.23973E+13,176.6329579,-48.17805061,20.191921,0.356102527
6.25691E+13,176.643794,-48.13139933,19.67539,0.954386111
6.25734E+13,176.6450778,-48.12781927,19.701782,0.928105548
6.26077E+13,176.610585,-48.15016968,15.436942,0.756224676
6.27065E+13,176.5824809,-48.21489582,18.192146,0.904854643
6.28139E+13,176.5964189,-48.20960306,20.42481,0.618531445
6.29513E+13,176.552935,-48.23946013,15.17002,3.687924455
6.29513E+13,176.5364275,-48.24320728,13.7978325,1.247210744
6.30201E+13,176.5281002,-48.23987258,17.391169,0.476595836
6.30845E+13,176.5421043,-48.20493237,18.604958,4.876159922
6.36729E+13,176.5550716,-48.13166603,18.574448,2.086080198
6.37717E+13,176.6859049,-48.11469051,19.776285,0.942770389
6.38103E+13,176.6836938,-48.1021351,17.334034,1.417788257
6.38748E+13,176.6616989,-48.09595089,16.721191,0.284338877
6.41153E+13,176.6225945,-48.12303648,20.109667,0.788068525
6.41153E+13,176.6080366,-48.12247487,18.846588,0.453317866
6.41496E+13,176.6206355,-48.10870226,19.47696,0.169537795
6.4257E+13,176.6320489,-48.08724976,20.70466,2.983684958
6.43214E+13,176.6807329,-48.05557169,19.494291,0.00502838
6.43257E+13,176.6811029,-48.05155803,11.555355,1.939130257
6.43902E+13,176.6684685,-48.06319923,19.859745,0.567100588
6.45276E+13,176.665238,-48.02806591,17.908281,0.946848844
6.45319E+13,176.6719338,-48.03442774,9.940959,0.74025204
6.46994E+13,176.6253753,-48.04338404,17.98764,3.094812866
6.47681E+13,176.6545333,-48.01119537,18.269627,4.314203167
6.49399E+13,176.5730786,-48.11604291,18.960733,1.098669983
6.51117E+13,176.5824111,-48.08088938,20.134289,1.378021101
6.51461E+13,176.547237,-48.11802238,17.897623,0.549657675
6.51804E+13,176.553744,-48.11472244,19.75301,0.9988452
6.52148E+13,176.5432748,-48.12130549,18.923882,0.020120604
6.52491E+13,176.5278191,-48.11594042,19.306215,0.341460561
6.52835E+13,176.5479044,-48.09076457,18.219496,1.663531949
6.53179E+13,176.5646008,-48.07458347,19.158674,2.545621859
6.5524E+13,176.586514,-48.05270175,19.886913,0.319492394
6.55584E+13,176.6028447,-48.03968298,18.545307,0.186963751
6.55584E+13,176.6109756,-48.03171785,20.226648,1.968213961
6.56314E+13,176.5814741,-48.02890383,17.352028,0.746812841
6.57302E+13,176.5612176,-48.05567574,20.663555,0.738577771
6.57345E+13,176.5643851,-48.04592285,17.737846,1.298287169
6.60738E+13,176.4888332,-48.23273108,18.497223,0.450511861
6.60738E+13,176.4720309,-48.22678755,19.10446,1.023017418
6.61081E+13,176.4947768,-48.21511848,19.234848,0.596961519
6.61081E+13,176.4938478,-48.2089739,19.228094,0.440319276
6.61081E+13,176.5090957,-48.20723393,19.435408,2.452070098
6.62456E+13,176.4578341,-48.24541959,20.656862,0.458991037
6.64517E+13,176.4371178,-48.20946971,18.225231,0.906779182
6.64517E+13,176.4407197,-48.21367957,20.247011,0.065196732
6.65205E+13,176.511689,-48.18394096,19.553452,0.397587965
6.65205E+13,176.5017137,-48.17674339,20.487244,0.307571635
6.65247E+13,176.5095405,-48.18379961,19.563152,0.373470924
6.65548E+13,176.5033489,-48.17057591,20.834793,2.321449118
6.66278E+13,176.4835655,-48.17132194,10.508797,0.500272199
6.66579E+13,176.509057,-48.15705129,19.913591,1.503045397
6.66923E+13,176.5149984,-48.14175551,17.423206,0.472322344
6.66923E+13,176.5142162,-48.1397446,17.969984,0.47769732
6.68297E+13,176.4680697,-48.17040659,20.627663,0.63579393
6.6834E+13,176.4556886,-48.17318661,19.088055,0.874995455
6.70015E+13,176.4331671,-48.16522811,20.497265,1.107418137
6.72463E+13,176.4226718,-48.2079179,13.147126,2.409015227
